# county,month,lat,lng,deaths,normalized_deaths,cumulative_deaths,normalized_cumulative_deaths
0.000000000000000000e+00,0.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,1.000000000000000000e+00,3.504099796762211812e-05,1.000000000000000000e+00,3.504099796762211812e-05
0.000000000000000000e+00,4.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.504099796762211812e-05
0.000000000000000000e+00,5.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.504099796762211812e-05
0.000000000000000000e+00,6.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.504099796762211812e-05
0.000000000000000000e+00,7.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.504099796762211812e-05
0.000000000000000000e+00,8.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,1.000000000000000000e+00,3.504099796762211812e-05,2.000000000000000000e+00,7.008199593524423623e-05
0.000000000000000000e+00,9.000000000000000000e+00,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.008199593524423623e-05
0.000000000000000000e+00,1.000000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,1.000000000000000000e+00,3.504099796762211812e-05,3.000000000000000000e+00,1.051229939028663543e-04
0.000000000000000000e+00,1.100000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,5.000000000000000000e+00,1.752049898381105770e-04,8.000000000000000000e+00,2.803279837409769449e-04
0.000000000000000000e+00,1.200000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,1.000000000000000000e+00,3.486021055567175626e-05,9.000000000000000000e+00,3.151881942966486944e-04
0.000000000000000000e+00,1.300000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,2.000000000000000000e+00,6.972042111134351251e-05,1.100000000000000000e+01,3.849086154079921934e-04
0.000000000000000000e+00,1.400000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,3.849086154079921934e-04
0.000000000000000000e+00,1.500000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,3.849086154079922476e-04
0.000000000000000000e+00,1.600000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,3.000000000000000000e+00,1.045806316670152755e-04,1.400000000000000000e+01,4.894892470750075502e-04
0.000000000000000000e+00,1.700000000000000000e+01,3.884544020999999958e+01,-8.347239908000000241e+01,1.000000000000000000e+00,3.486021055567175626e-05,1.500000000000000000e+01,5.243494576306793539e-04
