,year,county,population,median_income,perc_unemployed,perc_poverty,perc_white,normalized_deaths,deaths,cumulative_deaths,normalized_cumulative_deaths
771,9,68,41328,52300,6.541666666666668,9.900000000000002,97.17624854819975,6.049167634533489e-05,30,119,0.0028507194713409457
772,9,69,34037,62944,5.241666666666666,6.3999999999999995,94.69694743955107,9.793264192888131e-06,4,33,0.000962363460626376
773,9,70,121533,47141,7.599999999999999,13.400000000000004,86.80852114240577,3.839834996804708e-05,56,284,0.002311359534786274
774,9,71,77125,50387,7.108333333333333,16.300000000000004,90.30534846029174,3.7817396002160995e-05,35,272,0.0035214563929655044
775,9,72,59559,53058,6.574999999999999,11.099999999999996,89.86719051696637,3.917683865298836e-05,28,124,0.002057522837291216
776,9,73,76871,41843,9.15,21.400000000000002,94.36718658531824,6.287590031784852e-05,58,304,0.0038990267899355873
777,9,74,55549,47805,6.933333333333333,13.599999999999996,93.80906947019751,3.300389445954623e-05,22,94,0.0016738115006347145
778,9,75,48902,60148,6.566666666666666,8.099999999999998,94.27630771747577,3.919403432715772e-05,23,92,0.001875208593243378
779,9,76,374273,51214,6.816666666666667,14.300000000000002,88.24921915286437,2.4491926125225882e-05,110,881,0.002345175959328346
780,9,77,541318,55531,6.566666666666667,12.900000000000004,79.14349790696042,3.8794202298833584e-05,252,1320,0.002436368722825733
781,9,78,203341,46340,8.416666666666668,15.400000000000004,88.5723980899081,5.9423988931564876e-05,145,679,0.0032742974688248147
782,9,79,92531,51408,6.516666666666668,12.799999999999999,96.81728285655619,2.2514976962675572e-05,25,121,0.0013081502120778
783,9,80,54688,86609,5.183333333333333,5.200000000000001,91.74773259215918,1.3714160327677003e-05,9,64,0.0012254181283937575
784,9,81,28262,49120,6.583333333333333,11.400000000000004,96.43337343429339,2.9486000047177603e-05,10,42,0.001468896864477156
785,9,82,13142,40927,8.066666666666668,19.800000000000004,97.32917364175925,6.340993253183178e-06,1,26,0.001953119362370579
786,9,83,223868,85532,5.675,4.700000000000001,88.92204334697236,2.9779453368353968e-05,80,406,0.001877097592745849
787,9,84,60871,46417,7.208333333333332,14.599999999999996,96.14759080678813,1.779719954220127e-05,13,110,0.0017912054982452796
788,9,85,115915,56172,5.683333333333333,12.900000000000004,95.05413449510415,1.5816187148629024e-05,22,139,0.0012062163393866151
789,9,86,37061,50347,7.466666666666666,10.700000000000001,95.51550147054856,1.7988361530090032e-05,8,56,0.0014882927282983153
790,9,87,129504,61774,6.408333333333334,10.799999999999999,92.26819248826291,1.4156576888229962e-05,22,168,0.0013162677858283684
791,9,88,22190,47527,6.058333333333333,8.799999999999999,97.0031545741325,1.1266336187471835e-05,3,23,0.0010229781229834996
792,10,1,27878,42154,9.75,19.699999999999996,97.20209484181076,3.587057895114427e-05,12,111,0.003933808410428349
793,10,2,103642,50301,6.683333333333334,14.400000000000004,82.93066517435018,1.4472897088053107e-05,18,206,0.0019611919922007067
794,10,3,53477,54362,6.558333333333334,10.400000000000002,96.62471716812833,1.2466418584936825e-05,8,77,0.0014422701209203012
795,10,4,98136,46950,7.533333333333332,17.400000000000002,92.707059590772,2.6324012934431125e-05,31,274,0.0027405637975068792
796,10,5,65936,40416,7.883333333333334,30.699999999999992,90.6469910215967,1.5166221790827473e-05,12,109,0.0016823034875571394
797,10,6,45784,63754,5.55,6.900000000000001,96.69535208806569,5.460422855145902e-06,3,66,0.0014368381925930359
798,10,7,68472,48989,7.383333333333333,13.0,93.23519102698914,2.7991977255909957e-05,23,138,0.0019909111884861665
799,10,8,43679,55334,7.916666666666668,11.799999999999999,97.1221868632524,4.578859406121935e-05,24,212,0.004795148317528006
800,10,9,378294,61053,6.483333333333334,12.400000000000004,84.71638461091108,3.899083781397538e-05,177,1520,0.004091493610513667
801,10,10,27578,50002,7.574999999999999,12.900000000000004,97.50888389295814,2.115212609084536e-05,7,47,0.001656337246287532
802,10,11,38864,57701,6.608333333333333,10.0,94.51420337587486,2.358652394675449e-05,11,109,0.0027599082753523847
803,10,12,135198,50089,6.808333333333334,14.900000000000004,86.757200550304,4.499573465090706e-05,73,596,0.004351992656268036
804,10,13,203216,65280,6.3083333333333345,8.200000000000001,95.1052082513188,3.4036033908091223e-05,83,780,0.0039112350509926085
805,10,14,41896,53947,8.516666666666666,11.799999999999999,94.33597479472981,2.9835783845713192e-05,15,148,0.003521393179514543
806,10,15,104003,44938,7.616666666666667,15.099999999999996,94.93860754016713,2.9646580707607794e-05,37,386,0.0036309480463478897
807,10,16,36574,46420,8.200000000000001,15.400000000000004,96.94044949964454,1.5949399391188642e-05,7,41,0.0011159812175072952
808,10,17,42021,44715,7.716666666666668,14.0,96.68023131291498,3.3713302079119166e-05,17,118,0.002745462796339555
809,10,18,1253783,50006,6.425,17.900000000000002,62.58523205371262,3.4562068023998834e-05,520,3862,0.003046426281370732
810,10,19,51734,53853,5.966666666666668,9.5,97.45041945335755,2.5772863751755775e-05,16,144,0.002753793043090111
811,10,20,38279,56740,6.675000000000001,9.099999999999998,90.96632618406956,1.7415989620070185e-05,8,70,0.0018104185619109818
812,10,21,197008,103536,4.791666666666667,4.1000000000000005,87.75988792333305,1.607379734156312e-05,38,220,0.001215358275232826
813,10,22,75136,53135,6.441666666666667,10.599999999999998,85.59412265758091,2.9945698466780245e-05,27,236,0.0030975741718600965
814,10,23,152910,67654,5.816666666666667,9.299999999999999,87.8667189850239,1.6349486626119936e-05,30,245,0.0016536674544394983
815,10,24,28645,47733,7.033333333333334,15.099999999999996,93.8244021644266,2.32734043172165e-05,8,102,0.003548886985384412
816,10,25,1275333,60383,5.841666666666666,15.5,66.92683401119551,3.3585999369053675e-05,514,3001,0.002485603546843151
817,10,26,42305,62800,6.633333333333333,7.900000000000001,93.20884056258126,1.5758578576212426e-05,8,90,0.002115194329298696
818,10,27,30195,43785,7.941666666666666,22.099999999999998,94.39311144229178,4.415742120660154e-05,16,94,0.0030791248020518593
819,10,28,93961,84093,4.791666666666667,5.700000000000002,96.72949415182894,1.1529606255077462e-05,13,158,0.0016824558129686486
820,10,29,165811,68380,6.116666666666666,11.599999999999996,85.91890767198798,2.8144493831330053e-05,56,447,0.0027399235443285805
821,10,30,39274,44623,7.491666666666666,18.800000000000004,95.19274838315425,2.1218448167574818e-05,10,93,0.0023374489029817777
822,10,31,812037,57300,6.416666666666668,15.400000000000004,67.52044549694163,4.197263589384884e-05,409,2866,0.0035478737178716593
823,10,32,75690,61579,5.633333333333333,9.900000000000002,92.44153785176378,2.862553397630687e-05,26,177,0.0023509668053480477
824,10,33,31542,49580,6.941666666666666,14.699999999999998,96.15116352799443,1.3209900027476594e-05,5,64,0.0020128116822624442
825,10,34,15307,50301,7.791666666666665,15.300000000000002,95.59025282550466,2.1776529256767054e-05,4,34,0.002178984541720515
826,10,35,27316,57705,6.566666666666667,10.799999999999999,94.30370478840241,3.660858105139845e-05,12,51,0.001830972342413552
827,10,36,43007,49161,8.741666666666667,15.400000000000004,96.08900876601483,1.937669061625627e-05,10,150,0.0034748690396160884
828,10,37,28495,50568,6.841666666666668,14.099999999999996,97.21003684856991,2.924489676551442e-05,10,66,0.0022797287718417727
829,10,38,43859,60828,4.541666666666667,9.400000000000002,98.35609567021594,9.50014060208091e-06,5,20,0.00046048982326977073
830,10,39,58457,55202,7.308333333333333,11.099999999999996,94.64734762303918,2.565988675436646e-05,18,146,0.0024725398867687606
831,10,40,32524,44726,8.116666666666665,16.800000000000004,96.87922764727587,3.074652564260239e-05,12,94,0.0028539510662541206
832,10,41,66886,42821,9.1,19.0,91.37786681816824,3.239342562967836e-05,26,212,0.003099704159669191
833,10,42,61215,56885,6.1000000000000005,13.800000000000002,96.48942252715837,1.497454327643007e-05,11,116,0.001912710578801739
834,10,43,230052,65883,5.483333333333333,7.5,91.2611061846887,2.861671853899698e-05,79,626,0.0027234210230213845
835,10,44,60622,43031,7.474999999999999,18.800000000000004,95.54287222460492,4.948698492296525e-05,36,198,0.003212659761636804
836,10,45,172293,66145,6.058333333333334,9.099999999999998,91.82497257578662,2.079790434511752e-05,43,275,0.0016433078414050944
837,10,46,45307,61699,6.408333333333332,11.400000000000004,94.71604829275829,2.57502519846087e-05,14,114,0.002500609198868429
838,10,47,306713,59265,6.500000000000001,14.199999999999998,85.12453009816996,3.423395813023902e-05,126,895,0.002948442454598896
839,10,48,432379,47865,7.599999999999999,18.699999999999996,72.08907000571257,4.0666483185661966e-05,211,1417,0.0032301486105345634
840,10,49,43988,61645,5.533333333333334,10.700000000000001,90.26098026734563,1.1366736382649815e-05,6,93,0.0021476423959084483
841,10,50,231064,48010,7.791666666666667,16.5,79.95620261053215,4.0032198871308384e-05,111,713,0.003031667529677872
842,10,51,65344,45419,6.824999999999999,16.5,89.82921155729674,4.080966372837088e-05,32,210,0.0031862859891832775
843,10,52,177257,76475,5.083333333333333,6.5,95.29158227883808,1.9745341509785225e-05,42,340,0.0019522246229774442
844,10,53,23160,44286,9.991666666666669,17.800000000000004,97.14594127806562,5.397236614853196e-05,15,60,0.002561451171785052
845,10,54,40806,62782,4.6499999999999995,7.599999999999999,97.15973141204724,2.0421833390514466e-06,1,43,0.0010532506993135298
846,10,55,104800,59922,6.349999999999999,7.900000000000001,93.8597328244275,2.1469465648854962e-05,27,242,0.0023426626768248042
847,10,56,14090,46314,8.758333333333335,14.099999999999996,98.23278921220724,2.365744026496333e-05,4,19,0.0013168236598370992
848,10,57,532034,51071,7.116666666666666,16.900000000000002,72.94383441659741,4.573642536629864e-05,292,2549,0.004771137998916391
849,10,58,14702,40557,8.391666666666667,17.0,92.49081757584004,1.7004489185144878e-05,3,22,0.0014737729578172488
850,10,59,34976,60452,6.541666666666667,11.900000000000004,96.34320677035682,1.667810308020738e-05,7,81,0.0023212816755364403
851,10,60,86076,49586,7.449999999999999,16.599999999999998,91.91412240345743,3.6789194045572135e-05,38,141,0.0016407577582253695
852,10,61,14443,48792,8.908333333333333,18.099999999999998,92.46693900159245,2.8849038750028845e-05,5,21,0.0014494649031060642
853,10,62,40709,58345,6.825,9.5,95.57100395489941,3.479983951132837e-05,17,89,0.002168099185478697
854,10,63,18872,53876,6.716666666666666,10.299999999999999,95.00317931326833,2.207856436343083e-05,5,26,0.0013481323038115598
855,10,64,35985,51534,7.883333333333334,16.400000000000002,97.17938029734613,2.7789356676392934e-05,12,52,0.0014466211201150307
856,10,65,57420,58742,6.375,12.099999999999996,93.41344479275516,2.467200743062812e-05,17,116,0.0020668802742906628
857,10,66,28214,45163,9.508333333333333,20.5,95.49514425462534,5.0211478934807785e-05,17,99,0.0034895006535897335
858,10,67,162644,63689,6.458333333333333,11.299999999999999,90.76879565185313,1.84451931826566e-05,36,298,0.0018456740023958453
859,10,68,41207,53904,6.5,9.700000000000001,97.07816633096319,2.6290031628930358e-05,13,132,0.0031661998508881106
860,10,69,33969,64304,5.066666666666666,5.5,94.60684741970623,7.359651446907474e-06,3,36,0.0010506792779892654
861,10,70,121324,49668,7.25,14.400000000000004,86.78167551350101,3.915136329168178e-05,57,341,0.0027811758942864547
862,10,71,77051,49385,7.208333333333333,18.400000000000002,90.28305927242992,4.217985490129913e-05,39,311,0.004027614651781095
863,10,72,59299,53978,6.283333333333334,10.0,90.59680601696486,3.0916766443503824e-05,22,146,0.002428524034613262
864,10,73,76377,41267,9.283333333333333,22.599999999999998,94.2364848056352,5.564502402555743e-05,51,355,0.004566767078242273
865,10,74,55475,52165,6.7250000000000005,12.099999999999996,93.80982424515547,2.1030494216614092e-05,14,108,0.0019261774312340832
866,10,75,48797,63398,6.425,9.0,94.09389921511568,1.878530783996284e-05,11,103,0.002100632287322932
867,10,76,373475,52310,6.8500000000000005,14.400000000000004,87.96358524666981,1.963540620746592e-05,88,969,0.0025808008338179364
868,10,77,541810,58890,6.666666666666667,12.0,78.79367305882135,1.9533292728693327e-05,127,1447,0.002670768235570053
869,10,78,201794,47424,8.4,17.599999999999998,88.58588461500345,3.63406906713447e-05,88,767,0.003710385756880951
870,10,79,92526,51030,6.491666666666667,12.299999999999999,96.71227546851696,1.4410363933741146e-05,16,137,0.001481074579282694
871,10,80,55654,84861,5.091666666666668,5.0,91.32137851726738,1.4973467016446859e-05,10,74,0.0014050997325911199
872,10,81,28281,54331,6.375,8.400000000000002,96.21654114069518,8.83985714790849e-06,3,45,0.001574975150252058
873,10,82,13111,43457,7.991666666666667,19.0,97.20082373579437,2.542394427071416e-05,4,30,0.0022582066936191482
874,10,83,226564,87391,5.683333333333333,5.200000000000001,88.56084814886744,1.5815987241279873e-05,43,449,0.0020668894396412073
875,10,84,60671,50904,7.291666666666667,15.900000000000004,95.83820935867219,2.3349980495898648e-05,17,127,0.0020714052641960627
876,10,85,116208,59142,5.641666666666666,9.400000000000002,94.64494699160126,1.1473679379503416e-05,16,155,0.0013439004919406565
877,10,86,36936,54581,7.083333333333333,9.700000000000001,95.0969244097899,2.0305393112410655e-05,9,65,0.0017319574456472434
878,10,87,129936,64282,6.166666666666667,11.900000000000004,92.0330008619628,1.7316217214628742e-05,27,195,0.0015240623924039128
879,10,88,22107,55995,5.916666666666667,8.0,96.99190301714385,3.392590582168543e-05,9,32,0.0014300889928437247
880,11,1,27776,43145,7.091666666666666,19.099999999999998,98.84432603686638,4.200268817204301e-05,14,125,0.004437840668492864
881,11,2,103175,58271,5.2,12.900000000000004,82.54034407559972,1.453840562151684e-05,18,224,0.002135652859658908
882,11,3,53536,52554,4.741666666666666,12.599999999999996,96.72556784219965,1.0896094839609484e-05,7,84,0.001573023258995615
883,11,4,97830,47388,5.566666666666667,18.699999999999996,92.81815394050908,2.896180449078333e-05,34,308,0.0030881054513962796
884,11,5,65917,43621,5.558333333333334,26.600000000000005,91.05996935540146,8.849512771111145e-06,7,116,0.0017884976408104728
885,11,6,45729,64227,4.0249999999999995,7.299999999999998,96.52955454962934,1.275631072915072e-05,7,73,0.0015899139213428448
886,11,7,68024,50166,6.016666666666667,11.599999999999996,93.16417734917088,2.2051040809126192e-05,18,156,0.0022555236781956808
887,11,8,43572,58441,5.841666666666666,12.099999999999996,97.00036720829893,2.8688148352152757e-05,15,227,0.005139406097753838
888,11,9,380019,68611,4.958333333333333,11.700000000000001,84.38762272412694,3.771741237499528e-05,172,1692,0.004544102559013611
889,11,10,27332,56999,5.658333333333332,11.299999999999999,99.24630469779014,2.7440362944533878e-05,9,56,0.001985621601621938
890,11,11,38845,62077,4.783333333333333,7.700000000000002,94.50637147638052,2.1452782425880637e-05,10,119,0.003017341664462952
891,11,12,134726,50832,5.316666666666667,14.599999999999996,86.842183394445,4.082359752386325e-05,66,662,0.004841875826554396
892,11,13,204275,68724,4.683333333333334,8.200000000000001,95.13596866968548,3.549137192510097e-05,87,867,0.0043371315140938215
893,11,14,41957,52870,5.6000000000000005,14.800000000000002,94.29177491241033,3.1778566945523595e-05,16,164,0.003902735982860826
894,11,15,103190,52693,5.783333333333332,13.199999999999998,94.69425331912008,4.522402041541492e-05,56,442,0.004173636291332868
895,11,16,36585,49679,6.041666666666667,12.5,96.85936859368594,1.3666803334700013e-05,6,47,0.0012799828575236953
896,11,17,41821,49484,5.625,14.699999999999998,96.58066521603978,2.3911432055665813e-05,12,130,0.0030323999810075433
897,11,18,1247451,52503,5.325,16.199999999999996,62.408783992317126,3.6073561206011294e-05,540,4402,0.0034793090158428673
898,11,19,51513,56824,4.333333333333333,12.099999999999996,97.2725331469726,1.941257546638712e-05,12,156,0.0029867439486867564
899,11,20,38160,60918,4.691666666666667,8.799999999999999,90.6918238993711,1.7470300489168416e-05,8,78,0.002020062167781002
900,11,21,201135,110252,3.8333333333333335,4.799999999999999,87.01320008949212,1.4086724505100221e-05,34,254,0.0013843989692940285
901,11,22,74780,60790,5.333333333333333,11.599999999999996,85.48809842203798,2.4516359097797983e-05,22,258,0.0033917704810336726
902,11,23,154457,71782,4.516666666666667,8.099999999999998,87.12651417546634,1.8343832479805597e-05,34,279,0.0018737934441971661
903,11,24,28620,51023,5.208333333333333,13.599999999999996,93.64779874213833,3.4940600978336826e-05,12,114,0.003968174197124454
904,11,25,1290360,64648,4.625,13.5,66.2737530611612,4.0750901557188165e-05,631,3632,0.002974614365529409
905,11,26,42253,64334,4.724999999999999,6.900000000000001,93.02771400847278,1.3805725826174079e-05,7,97,0.0022808630392127847
906,11,27,30088,48094,6.175000000000001,16.5,93.78822121776123,6.924133652397412e-05,25,119,0.00391002084033955
907,11,28,93843,79865,3.983333333333334,5.5,96.71898809714095,2.220019962419502e-05,25,183,0.001948858208458989
908,11,29,166502,69709,4.675,9.900000000000002,85.80737768915687,2.5024724427734606e-05,50,497,0.003040220237461395
909,11,30,39111,48283,5.858333333333333,15.5,94.97072434864869,2.556825445526834e-05,12,105,0.0026442679564449975
910,11,31,813589,60251,4.933333333333334,14.599999999999996,67.3926269897946,4.373625176020489e-05,427,3293,0.004072708738994118
911,11,32,75837,62720,4.175,9.299999999999999,92.05664781043556,2.08781113880208e-05,19,196,0.002601504142004298
912,11,33,31425,51155,4.9750000000000005,13.900000000000004,96.00954653937947,2.6518164942985942e-05,10,74,0.0023310296615782766
913,11,34,15211,50137,6.216666666666666,14.5,95.22056406547892,0.0,0,34,0.002178984541720515
914,11,35,27208,61351,4.666666666666667,7.5,93.54234048809174,1.8376947956483386e-05,6,57,0.0020514957178913522
915,11,36,43016,47126,5.883333333333334,15.599999999999996,95.72717128510321,2.905895480751348e-05,15,165,0.0038235764973062504
916,11,37,28390,51016,5.158333333333332,15.0,97.02359985910532,1.4676529294352472e-05,5,71,0.0024558471233740017
917,11,38,43901,62596,3.5,9.200000000000001,98.44650463542972,1.8982103672657419e-06,1,21,0.0004832683476769596
918,11,39,58339,56704,5.375,10.0,95.64270899398343,3.999611466314701e-05,28,174,0.0029524932627265268
919,11,40,32450,50671,6.2749999999999995,17.199999999999996,96.77349768875193,2.5680534155110424e-05,10,104,0.0031621174761154464
920,11,41,66371,47652,6.958333333333333,17.099999999999998,91.25521688689336,3.0133642705398444e-05,24,236,0.0034613078721339717
921,11,42,61481,59957,4.558333333333334,11.299999999999999,96.43955043021423,1.3554323015782654e-05,10,126,0.0020753624549911306
922,11,43,229954,65040,4.441666666666667,8.299999999999999,91.0164641623977,2.8991305507478308e-05,80,706,0.0030713166891111238
923,11,44,60184,46433,5.883333333333333,16.199999999999996,95.47055695866014,3.1846780982763967e-05,23,221,0.0035948211334299713
924,11,45,173750,66321,4.616666666666667,9.299999999999999,91.41640287769782,2.0143884892086326e-05,42,317,0.0018850344601101308
925,11,46,45316,60624,4.483333333333333,10.5,94.58469414776236,2.5745137846823787e-05,14,128,0.0028095508530303144
926,11,47,307670,59201,5.341666666666666,13.900000000000004,85.01966392563462,3.2502356420840516e-05,120,1015,0.003338470731648983
927,11,48,431102,49924,5.883333333333333,18.0,72.09059572908498,5.1805218563897486e-05,268,1685,0.0038518112333013332
928,11,49,44135,65696,4.2,9.599999999999998,90.22317888297268,3.587477814281938e-05,19,112,0.0025781397336222807
929,11,50,229961,48018,6.141666666666666,18.400000000000002,79.67481442505469,3.949945135624447e-05,109,822,0.0035056609459528047
930,11,51,65299,51479,5.2250000000000005,14.800000000000002,89.59555276497345,4.594251060506288e-05,36,246,0.0037375961164440308
931,11,52,177980,78540,4.116666666666666,5.5,95.33711652994718,1.4514739483837136e-05,31,371,0.0021264014967834898
932,11,53,23078,43754,7.349999999999999,15.800000000000002,97.13580032931797,3.6109426004564235e-05,10,70,0.0029947642838398223
933,11,54,40884,67075,3.4499999999999997,6.700000000000002,97.00127189120438,4.076574373022862e-06,2,45,0.0011021695917898043
934,11,55,105371,63524,4.608333333333333,8.799999999999999,93.68516954380239,1.8980554421994667e-05,24,266,0.0025704293298887395
935,11,56,13942,48231,7.149999999999999,14.0,98.22120212308134,5.97714340362454e-06,1,20,0.0013885493806805936
936,11,57,531670,54704,5.45,15.300000000000002,72.66725600466454,4.5454260474855954e-05,290,2839,0.005316589124614665
937,11,58,14640,46883,6.358333333333334,15.699999999999998,92.47267759562841,1.1384335154826958e-05,2,24,0.0016103849796751722
938,11,59,35043,59498,4.9,8.5,96.43580743657792,3.091440040331402e-05,13,94,0.0026922544803762087
939,11,60,86131,52105,5.499999999999999,15.300000000000002,91.76951388001997,3.289562797753809e-05,34,175,0.0020355052939558266
940,11,61,14416,50788,6.816666666666666,14.199999999999998,92.64012208657049,5.780614132445431e-06,1,22,0.0015188322726954093
941,11,62,40632,63352,5.416666666666667,8.099999999999998,95.37802717070291,2.666207258646715e-05,13,102,0.0024880440565163025
942,11,63,18809,58100,4.691666666666666,9.799999999999999,95.43835397947792,1.3291509383805627e-05,3,29,0.0015076304164172271
943,11,64,36022,51875,5.875,15.0,97.18782965965242,2.5447411766883196e-05,11,63,0.0017519900613176289
944,11,65,57762,63931,4.758333333333334,11.5,93.22911256535438,3.462483986011566e-05,24,140,0.00248237835261205
945,11,66,28000,46255,7.058333333333333,19.099999999999998,95.50714285714285,4.166666666666668e-05,14,113,0.003989500653589733
946,11,67,162511,57439,4.966666666666667,11.900000000000004,90.64371027192009,1.7947503040819804e-05,35,333,0.002061044038885683
947,11,68,41093,62128,4.766666666666667,8.900000000000002,96.90214878446453,3.4474646939056934e-05,17,149,0.0035798956141567945
948,11,69,33911,73454,3.6750000000000003,7.200000000000002,94.28798914806406,2.457413032152792e-06,1,37,0.0010801682343750988
949,11,70,121100,51883,5.55,13.5,86.69116432700251,3.922378199834847e-05,57,398,0.0032518612782666363
950,11,71,76948,54728,5.558333333333334,15.199999999999998,90.374018817903,4.0070350539758456e-05,37,348,0.004508458858258195
951,11,72,59029,58415,4.958333333333333,9.599999999999998,91.19924105100883,2.964644496772772e-05,21,167,0.0027842813742259957
952,11,73,76040,45410,7.1499999999999995,21.900000000000002,94.08863755917936,9.20568122041031e-05,84,439,0.005671448824691512
953,11,74,55351,55664,4.8,12.099999999999996,93.73995049773266,2.2583151162580622e-05,15,123,0.00219717524518505
954,11,75,48749,64304,4.375,9.099999999999998,94.10654577529796,2.7350988396343176e-05,16,119,0.002428844148079051
955,11,76,372404,55623,5.258333333333334,13.0,87.73965907992395,2.864272850631751e-05,128,1097,0.002924513575893746
956,11,77,541334,57753,5.141666666666667,14.199999999999998,78.55464463713714,3.124996151482572e-05,203,1650,0.0030457677737479615
957,11,78,200367,47966,6.483333333333333,15.400000000000004,88.52755194218607,4.1174444893620204e-05,99,866,0.004204479095604394
958,11,79,92335,54150,4.866666666666666,11.200000000000001,96.59825634916338,2.1660258840093137e-05,24,161,0.0017409976853638123
959,11,80,56707,91597,3.766666666666666,5.3999999999999995,91.00816477683532,2.057359173764556e-05,14,88,0.0016519828334428666
960,11,81,28261,55361,4.3,8.5,96.31294009412265,1.474352169656653e-05,5,50,0.0017518974106108562
961,11,82,13083,46301,6.158333333333332,18.699999999999996,97.19483298937553,2.5478356136462076e-05,4,34,0.0025639469672566933
962,11,83,229132,91645,4.3500000000000005,4.5,88.37962397220815,1.7093494870496775e-05,47,496,0.002272011378087167
963,11,84,60426,52565,5.683333333333334,11.0,95.82464502035548,1.930736217301603e-05,14,141,0.0023030936102722555
964,11,85,116099,58747,4.266666666666667,9.900000000000002,94.50296729515325,1.1484451488241357e-05,16,171,0.001481713909799553
965,11,86,36816,54239,4.708333333333333,9.299999999999999,94.9206866579748,1.8108068955526585e-05,8,73,0.001949254273113562
966,11,87,130150,64723,4.566666666666666,11.200000000000001,91.89012677679601,2.1129466000768345e-05,33,228,0.0017776159844131332
967,11,88,22000,61733,4.066666666666666,7.5,97.14545454545454,1.1363636363636361e-05,3,35,0.0015664526292073608
968,12,1,27685,42342,7.758333333333333,20.599999999999998,97.03810727830955,4.515080368430558e-05,15,140,0.0049796503127045285
969,12,2,102808,52558,5.758333333333334,12.900000000000004,81.89635047856198,3.404404326511555e-05,42,266,0.002544181378840295
970,12,3,53533,55699,5.55,11.400000000000004,96.39661517195002,3.269011637681431e-05,21,105,0.0019653046555173866
971,12,4,97416,51252,6.166666666666667,16.5,92.25383920505872,3.76392652815417e-05,44,352,0.0035397766347747793
972,12,5,65945,42215,5.791666666666667,22.0,91.01220714231557,2.4009907245937274e-05,19,135,0.0020766165277617196
973,12,6,45709,69468,4.875,5.8999999999999995,96.06423242687436,1.0938764794679385e-05,6,79,0.0017211790988789974
974,12,7,67424,50626,6.358333333333334,12.700000000000001,93.10927859515901,3.8314744502452146e-05,31,187,0.0027153006122251073
975,12,8,43508,58067,6.533333333333334,13.599999999999996,97.07410131470077,4.213784438110999e-05,22,249,0.00564506023032716
976,12,9,382129,69049,5.45,10.099999999999998,83.0392354414347,4.492374739071535e-05,206,1898,0.005083187527702196
977,12,10,27195,52065,6.758333333333332,11.599999999999996,96.94429123000553,3.064288778574493e-05,10,66,0.0023533362550508777
978,12,11,38861,64142,5.775000000000001,10.099999999999998,93.97339234708319,3.4310319686403673e-05,16,135,0.003429065500699796
979,12,12,134409,54507,5.991666666666666,14.300000000000002,86.24571271269038,4.215987520676938e-05,68,730,0.005347794329035629
980,12,13,205616,72740,5.283333333333333,9.200000000000001,94.41094078281846,3.3638757035768944e-05,83,950,0.004740796598523049
981,12,14,42000,53891,6.8999999999999995,11.299999999999999,93.90238095238097,4.1666666666666665e-05,21,185,0.004402735982860826
982,12,15,102514,49342,6.574999999999999,13.900000000000004,94.2593206781513,4.714803181354092e-05,58,500,0.004739412673095358
983,12,16,36558,47794,6.641666666666667,14.900000000000004,96.67924941189345,3.87512081259004e-05,17,64,0.0017449973550345
984,12,17,41603,45952,6.6000000000000005,12.099999999999996,96.33439896161336,3.605509218085235e-05,18,148,0.0034650610871777704
985,12,18,1241475,55128,5.25,15.300000000000002,61.36007571638573,3.638145485544748e-05,542,4944,0.003915886474108237
986,12,19,51387,57932,5.083333333333334,10.200000000000001,97.23276315021307,3.4055305816646236e-05,21,177,0.003395407618486512
987,12,20,38024,61816,5.675000000000001,8.5,90.06942983378919,3.0682376043200785e-05,14,92,0.0023882506802994116
988,12,21,205454,114423,4.133333333333333,3.7000000000000006,85.73403292221131,1.7035443456929532e-05,42,296,0.0015888242907771827
989,12,22,74419,66252,6.099999999999999,10.900000000000004,84.64236283744742,4.255185727659156e-05,38,296,0.0039023927683527705
990,12,23,156204,74987,4.95,7.5,85.96514813961231,3.200942357430027e-05,60,339,0.0022579065270887685
991,12,24,28609,50125,6.075,13.800000000000002,93.065119368031,4.660538059118925e-05,16,130,0.004527438764218722
992,12,25,1304715,62643,5.008333333333334,15.400000000000004,64.99994251618169,5.729220557746328e-05,897,4529,0.0036621208324589677
993,12,26,42186,60550,5.608333333333333,8.299999999999999,92.8435974019817,3.5556819798037265e-05,18,115,0.0027075448767892307
994,12,27,29995,50642,6.3,16.099999999999998,93.48558093015502,8.33472245374229e-05,30,149,0.004910187534788624
995,12,28,93657,84510,3.9250000000000003,6.200000000000002,95.96826718771688,1.0677258507105715e-05,12,195,0.002076985310544257
996,12,29,167867,71673,5.158333333333332,9.0,84.62592409467018,2.6806936443732237e-05,54,551,0.003361903474786182
997,12,30,38996,45808,6.708333333333335,13.5,94.88409067596676,3.6328512326050536e-05,17,122,0.0030802101043576045
998,12,31,815790,63919,5.408333333333334,12.700000000000001,66.55879576851886,4.2085994353121924e-05,412,3705,0.004577740671231583
999,12,32,75765,61473,4.8,9.299999999999999,92.24971952748628,2.309773642183066e-05,21,217,0.002878676979066266
1000,12,33,31393,45312,5.716666666666666,15.099999999999996,95.40661931003727,2.389067626540949e-05,9,83,0.0026177177767631905
1001,12,34,15132,49088,7.0249999999999995,13.699999999999998,95.08326724821568,2.202837254383646e-05,4,38,0.002443325012246553
1002,12,35,27068,64694,5.5,8.0,92.92522535835674,2.7707994680065013e-05,9,66,0.002383991654052134
1003,12,36,43080,57155,7.183333333333334,14.900000000000004,95.64298978644383,3.481894150417827e-05,18,183,0.004241403795356388
